text,label
我看了你这个呢，应该复诊没什么大问题，你原来欠了多少费呢，我因为我在家里我现在没法给你看，切了多少，你呢就是这样吗，有空的话，把你的病理报告复诊复诊的病啊，就是原来的手术完的病理报告发给我，病理报告里面写的很清楚的好吧，所以说总的来说没什么应该复诊的挺好的，然后以后每半年复查一次吧，半年复查一次。,1
首先需要明确诊断。,0
芬吗通在来月经第一天开始吃,1
空调暖气不开，热会更痒，保持凉快,1
硅酮类敷贴外敷,1
同时，可以试口服奇曼丁止痛。,1
好的，那就下周过来。,0
复查只要方便就可以了，把以前的影像资料保留好便于对比，也可以发给我读片。,0
一般不复发,0
也还可以，你左边那个是在很表浅的位置，右边两个一个更表浅一个稍微深一点点也还行，四星期都是可以的。,1
如果是阴道炎，用药好了就能缓解，如果是其他什么原因引起的，药物可能没用,1
防晒。,0
继续服用氯雷他定观察疗效。,1
避免久坐，适当活动。,1
术后半年我觉得没有问题,0
这个我没法说，不放心就只能提前检查了,0
一般不会 不需要 。,0
黑圈的病毒感染的治疗，它主要是靠自己免疫力，抵抗力为主的没有特效药，所以平时尽可能休息好，注意免疫力抵抗力，然后过半年以后的复查HPV。,1
但是你什么也不管它可能过个半天也就慢慢退了，如果突然出现，2个因素比较可能诱发。,1
头孢有没有服用？,0
饮食没有特别的忌口，健康的饮食和生活习惯,1
慢性阴道炎建议阴道塞保妇康栓每晚一粒共12天，塞药前用红核洗液一包+小半盆温开水稀释后浸泡，每天一次每次15分钟共12天。,1
您好,0
这是白带报告呀，当时就出来了呀，还有其他的报告呢，没出来。,0
您好，这个时间可以的话，您回复我一下,0
不想激光，可以用2种，迪维霜，每晚一次，咪喹莫特乳膏，隔天一次，有破溃停一停,1
但怀孕的话不能打造影剂,1
显示白细胞高的尿常规报告,1
局部加压包扎门诊随访,1
影响不大,0
没问题的 少吃甜食,1
如果身体条件比较好的话，可以考虑手术治疗的，但是肿瘤比较大，同时有左侧胸膜播散，如果直接手术的话，可能需要切除的范围比较广，化疗没有效果的时候，B1型为主的胸腺瘤可以选择口服一个月左右的激素，使得肿瘤缩小，我建议先到胸科来检查，评估下具体的情况，如果合适，就按我上面讲的方案进行,1
平时月经周期准不准？,0
请上传看我门诊的病历记录、相关检查报告,0
要避孕的。,1
然后我们是建议西地那非啊，一次100毫克呢，因为有的机型是50毫克一片有的是100毫克一片，总之西地那非一次100毫克，每次性生活前30分钟口服一片，而且记得当呃当天不能吃降压药降高血压的药，然后当天不能吃油腻的饮食，然后不能喝酒，在这些情况都做到的时候在性生活前提前30分钟口服一天，然后30分钟以后需要有性刺激不是等着它硬起来啊，需要有呃，双方的抚摸拥抱啊，亲吻啊，这种性刺激我们看一下勃起以后能不能维持勃起是不是很快会软下来，说不定如果治疗有效的话，那就不需要做进一步检查了，但是不是说吃一次两次就会有效的我们这个评估有效是至少使用了八次有了八次性生活之后吃了八天药之后，我们才能判断你有效无效。,1
可以挂周四下午特需门诊。,1
你这个是三月份的腹部ct。,0
"目前重度特应性皮炎AD，也就是反复发作的湿疹，这个疾病可以在同一个部位反复复发，同一个部位反复发作，务必寻找刺激诱发因素，避免刺激诱发因素，这个很重要，否则刺激诱发因素持续存在，会导致容易反复，或者刺激诱发因素强过治疗药物，治疗效果欠佳，湿疹也可以在全身不同的部位的皮肤像打地鼠打不干净一样的复发，每个人的表现差异很大，可以比较轻度局限,也可以比较厉害影响生活质量。",1
接下来你可以在这里给我们留言，我们看到后会第一时间给您回复。,0
没有特别的注意事项，但是有人认为，监测排卵，在没有发生宫外孕的那一侧卵巢排卵的时候备孕，可能会好一些,1
皮肤干燥后好好润肤，每天润肤2次，凡士林，尿素乳膏或者其他润肤剂都可以，推荐用丝塔芙大白罐或者玉泽乳液,1
需要住院的大概要住院漫长时间的。,0
你挂杨永生教授的号，就说李巍教授让你去找他开药的，我跟他打个招呼。,1
根据你目前提供的资料，临床诊断考虑肾肿瘤伴多发转移。,1
那他如果不是终身性的呢。,0
比较稳定，可以继续观察，1年复查一次B超，5、6周岁再联系我复查,1
不用再特意带片子来看，住院时带来即可。,0
没感染的话，可以停药看看,1
应该不需要化疗,1
还有你是否有甲状腺疾病？,0
继续吃,0
有什么用药禁忌吗？,0
后续再看看体温。,1
啊，是这样的那个丘脑痛呢，他目前的药物治疗大多数都效果不好，那么手术治疗的话，经典的传统的使用这个运动皮层的电视机就是MCS，但是我们呢做过做过一些病例啊，不是很多啊，每年最多也就几个病人吗，因为这个毛病啊，其实啊不是太少见，但是真正来做手术的病人不多啊，可能是这些病人也没有了解到，还有手术这个疗法啊，可能大家对这个手术的认识也不足啊，那么我们做下来病人来看的话啊，总体来说，MCS的有效率啊，不是不是太高啊哎啊，有的有些病人效果好的也是一些部分的环节啊，比如改善各四十百分之五十啊60%啊，大概是这样的状况，那么我们呢，曾经碰到。,1
升级的话，像他这种情况基本上是考虑呃，高级别的癌啊，而且是有T1，也就是有粘膜固有层的这个定论啊，这个是肯定的啊，至少从我的经验来讲的话是这样子的一个情况啊，所以如果你想这个保膀胱的话啊，那么可以考虑啊，如果有条件的话到我我们医院来找我安排这个手术治疗啊。,1
我们目前的方案是如果已行根治性切除先，暂时不要用靶向治疗，但是基因检测是要做的。,1
半年足够了，没问题，一年也可以的。,0
没有很快就会好的，但是需要一点医学手段干预先明确一下诊断呃，然后呢，可能需要抹一点药膏来帮助她肤色，然后呢，润肤剂修复皮肤屏障功能的也要用一点，然后如果他有B族维生素缺乏或者微量元素缺乏也需要适当的补充这样呢，内服外用一起来呢就会好呃，最主要是看一下原因，然后再对症下药。,1
具体要看肾cT的,1
呃，你好呃，这个字确实是有复发的旁边那个小的痣应该也是复发的一个部分，呃，不过不要太担心，因为如果激光呃呃呃，止点两次的话，这个问题都不大的，所以我们还是按照呃，原先的那个疾病方针办阿富发出来的那颗呃大的连着旁边小的等我们激光恢复了以后呢，呃呃，你到我这儿来，我在呃给您这里，呃呃，补充点一下呃，当然了，呃，就像我第一次看门诊的时候说的一样，如果第二次仍然复发，那么我们就不要再去点了呃或者呃，就一直不管它，我们观察着或者呢，就整形外科手术切除，呃，到时候呢，我会送你到时候我会送一次回复给你的就是给你预约我们的那个治疗时间。,1
那么这些呢，是把病灶去除呃，另外的话呢，呃，这些资料之后还有一份呃，这些之后之后的有病例报告，那么这个病例报告的话呢，也可以去帮助判断，因为有的时候现在缺点发现的问题啊，发现了是爱情病变，那这个癌前病变呢，是缺点发现的那么后续的做最新治疗就是把宫颈做个最新的切除，那么后面还有一个病理报告看病理报告有没有变化，那也有加深或者是呃，减轻都有呃，后续的话呢，还要定期的随访。,1
争取安排,0
没什么大问题，psa查了没,0
他克莫司不要停继续涂。,1
没什么问题 偶尔的疼痛可能和手术疤痕牵拉有关,1
肺部结节和纵隔良性可能大，随访即可。,1
促肾上腺激素查过吗？,0
呃，你好，那个麻烦你把那天我给你那个检查的阴道镜的报告单就是反面签字，证明我手写的那张阴道镜检查的报告单呢，你拍照传上来给我看一看啊，现在这个病理结果是挺好的，没有什么，然后那个前面细胞学检查HPV的一个另外一种方法学检查也都挺好的啊，这个总体来讲是蛮好，然后那个。,1
第二张阳性是宫颈癌筛查的结果。,1
甲氨蝶呤对血常规和肝功能有影响，需要定期复查。,1
这种程度的痤疮仅靠外用药效果不会太好或者需要极长的时间。,1
暂时不需要,0
完整版病理有吗，带有切缘，内部是否坏死，包膜完整性等的描述,0
感冒好了再做手术,1
不用谢呵,0
2，如果手术前后从来没有发过癫痫，出院后就不用吃了。,1
周五下午或周六应该会出来结果,0
赖氨葡锌和五维赖氨酸,1
建议你口服益玛欣早晚各2粒共10天。,1
这个好像没什么意义。,0
我收到啦,0
脑肿瘤术后头痛是一种非常常见的现象，有些疼痛是因为手术区域渗血，有些头痛是因为脑肿胀，有些头痛，可能是炎症，但是炎症还有可能会伴有头痛的同时发热。,1
因为对现在这个HPV检测的方法跟那个嗯，就是我们前面查的那个HPV的方法不太一样，所以这个时间短了，但是也没长那个满一年的时候检查。,1
查找支原体衣原体,1
具体我没有看到片子，只能认为都是准确的,0
查一下血常规，嗜酸性粒细胞计数和肝肾功能。,1
饮食相关的注意事项，可以参考我工作站上的科普文章。,1
回复消息请务必告知：已经与主要家属商量，有决心手术。,0
选择全棉的化妆棉。,1
孕妈妈要早点休息哦，不要熬夜,1
还有药物可以换派瑞松，一天两次，涂看看。,1
嗯嗯，一共有四个链接。,0
对的，有的话可以考虑奥拉帕利,1
疾病进展比较快，预后不佳，把奥拉帕利换成恩杂鲁胺或者阿帕他胺。,1
